CustomerID,Risk_Score,Risk_Category
3043-SUDUA,3.36,Low (0-30%)
4521-WFJAI,3.35,Low (0-30%)
5038-ETMLM,3.35,Low (0-30%)
3460-TJBWI,3.35,Low (0-30%)
7401-JIXNM,3.34,Low (0-30%)
1699-TLDLZ,3.34,Low (0-30%)
1133-KXCGE,3.33,Low (0-30%)
6698-OXETB,3.33,Low (0-30%)
7399-QHBJS,3.33,Low (0-30%)
3764-MNMOI,3.32,Low (0-30%)
4737-AQCPU,3.31,Low (0-30%)
4994-OBRSZ,3.3,Low (0-30%)
0621-TSSMU,3.3,Low (0-30%)
6199-IPCAO,3.3,Low (0-30%)
0064-SUDOG,3.3,Low (0-30%)
7337-CINUD,3.3,Low (0-30%)
9359-JANWS,3.3,Low (0-30%)
3556-BVQGL,3.29,Low (0-30%)
8454-AATJP,3.29,Low (0-30%)
9867-JCZSP,3.28,Low (0-30%)
9732-OUYRN,3.28,Low (0-30%)
1306-RPWXZ,3.28,Low (0-30%)
5372-FBKBN,3.28,Low (0-30%)
7524-VRLPL,3.28,Low (0-30%)
2333-KWEWW,3.27,Low (0-30%)
7416-CKTEP,3.27,Low (0-30%)
7138-GIRSH,3.27,Low (0-30%)
9507-HSMMZ,3.27,Low (0-30%)
2829-HYVZP,3.27,Low (0-30%)
1552-TKMXS,3.26,Low (0-30%)
2351-BKRZW,3.26,Low (0-30%)
6828-HMKWP,3.26,Low (0-30%)
6016-NXBNJ,3.26,Low (0-30%)
3717-FDJFU,3.26,Low (0-30%)
9637-CDTKZ,3.25,Low (0-30%)
5546-BYZSM,3.25,Low (0-30%)
6603-YRDCJ,3.25,Low (0-30%)
0674-GCDXG,3.24,Low (0-30%)
2428-HYUNX,3.24,Low (0-30%)
0973-KYVNF,3.23,Low (0-30%)
2007-QVGAW,3.23,Low (0-30%)
7349-ALMUX,3.23,Low (0-30%)
5647-URDKA,3.22,Low (0-30%)
8670-MEFCP,3.22,Low (0-30%)
5788-YPOEG,3.22,Low (0-30%)
1699-UOTXU,3.21,Low (0-30%)
8571-ZCMCX,3.21,Low (0-30%)
3777-XROBG,3.21,Low (0-30%)
0613-WUXUM,3.2,Low (0-30%)
7552-KEYGT,3.19,Low (0-30%)
6119-SPUDB,3.19,Low (0-30%)
7047-YXDMZ,3.19,Low (0-30%)
9239-GZHZE,3.19,Low (0-30%)
3572-UUHRS,3.18,Low (0-30%)
7729-XBTWX,3.18,Low (0-30%)
4115-BNPJY,3.18,Low (0-30%)
8592-PLTMQ,3.17,Low (0-30%)
1722-LDZJS,3.16,Low (0-30%)
2649-HWLYB,3.16,Low (0-30%)
9802-CAQUT,3.15,Low (0-30%)
8966-KZXXA,3.15,Low (0-30%)
3913-FCUUW,3.14,Low (0-30%)
7643-RCHXS,3.14,Low (0-30%)
8205-VSLRB,3.13,Low (0-30%)
9499-XPZXM,3.13,Low (0-30%)
9447-YPTBX,3.12,Low (0-30%)
2167-FQSTQ,3.11,Low (0-30%)
0608-JDVEC,3.11,Low (0-30%)
0042-JVWOJ,3.11,Low (0-30%)
0754-EEBDC,3.11,Low (0-30%)
1293-HHSHJ,3.1,Low (0-30%)
3978-YNKDD,3.1,Low (0-30%)
3884-UEBXB,3.1,Low (0-30%)
2088-IEBAU,3.09,Low (0-30%)
9046-DQMTP,3.09,Low (0-30%)
7114-AEOZE,3.09,Low (0-30%)
0017-DINOC,3.09,Low (0-30%)
2481-SBOYW,3.08,Low (0-30%)
9871-ELEYA,3.08,Low (0-30%)
7054-DMVAS,3.08,Low (0-30%)
6870-ZWMNX,3.07,Low (0-30%)
7564-GHCVB,3.07,Low (0-30%)
0839-QNXME,3.07,Low (0-30%)
1047-RNXZV,3.06,Low (0-30%)
0487-CRLZF,3.05,Low (0-30%)
5126-RCXYW,3.05,Low (0-30%)
4648-YPBTM,3.05,Low (0-30%)
9621-OUPYD,3.05,Low (0-30%)
4779-ZGICK,3.04,Low (0-30%)
3088-FVYWK,3.04,Low (0-30%)
1139-WUOAH,3.04,Low (0-30%)
5803-NQJZO,3.04,Low (0-30%)
7945-PRBVF,3.04,Low (0-30%)
9631-RXVJM,3.04,Low (0-30%)
7501-IWUNG,3.04,Low (0-30%)
8200-LGKSR,3.03,Low (0-30%)
0362-RAOQO,3.03,Low (0-30%)
1023-BQXZE,3.03,Low (0-30%)
4664-NJCMS,3.02,Low (0-30%)
4698-KVLLG,3.02,Low (0-30%)
6051-PTVNS,3.01,Low (0-30%)
2005-DWQZJ,3.01,Low (0-30%)
2176-OSJUV,3.01,Low (0-30%)
5057-RKGLH,3.0,Low (0-30%)
3067-SVMTC,3.0,Low (0-30%)
5627-TVBPP,3.0,Low (0-30%)
3896-ZVNET,3.0,Low (0-30%)
5995-LFTLE,3.0,Low (0-30%)
6925-BAYGL,2.98,Low (0-30%)
9424-CMPOG,2.98,Low (0-30%)
6582-PLFUU,2.98,Low (0-30%)
6447-EGDIV,2.98,Low (0-30%)
3129-AAQOU,2.97,Low (0-30%)
4538-WNTMJ,2.96,Low (0-30%)
9068-VPWQQ,2.96,Low (0-30%)
5924-SNGKP,2.94,Low (0-30%)
6188-UXBBR,2.94,Low (0-30%)
2587-YNLES,2.94,Low (0-30%)
2229-DPMBI,2.93,Low (0-30%)
4203-QGNZA,2.93,Low (0-30%)
8917-SZTTJ,2.93,Low (0-30%)
9885-MFVSU,2.93,Low (0-30%)
7996-MHXLW,2.92,Low (0-30%)
3521-HTQTV,2.92,Low (0-30%)
1985-MBRYP,2.92,Low (0-30%)
6340-DACFT,2.92,Low (0-30%)
0516-QREYC,2.92,Low (0-30%)
0854-UYHZD,2.92,Low (0-30%)
3359-DSRKA,2.92,Low (0-30%)
6082-OQFBA,2.91,Low (0-30%)
6374-AFWOX,2.91,Low (0-30%)
6016-LVTJQ,2.91,Low (0-30%)
9347-AERRL,2.91,Low (0-30%)
2808-CHTDM,2.9,Low (0-30%)
3178-CIFOT,2.9,Low (0-30%)
5397-NSKQG,2.9,Low (0-30%)
3795-GWTRD,2.9,Low (0-30%)
2845-KDHVX,2.89,Low (0-30%)
5093-FEGLU,2.89,Low (0-30%)
5183-KLYEM,2.88,Low (0-30%)
5014-GSOUQ,2.88,Low (0-30%)
2193-SFWQW,2.87,Low (0-30%)
3258-SYSWS,2.87,Low (0-30%)
5130-YPIRV,2.86,Low (0-30%)
3050-RLLXC,2.86,Low (0-30%)
5201-CBWYG,2.86,Low (0-30%)
6855-VLGOS,2.86,Low (0-30%)
7446-SFAOA,2.85,Low (0-30%)
9430-NKQLY,2.84,Low (0-30%)
3470-OBUET,2.83,Low (0-30%)
3563-SVYLG,2.83,Low (0-30%)
0536-BGFMZ,2.83,Low (0-30%)
7162-WPHPM,2.83,Low (0-30%)
9084-OAYKL,2.83,Low (0-30%)
5846-NEQVZ,2.83,Low (0-30%)
9337-SRRNI,2.82,Low (0-30%)
2892-GESUL,2.82,Low (0-30%)
7196-LIWRH,2.82,Low (0-30%)
9661-JALZV,2.81,Low (0-30%)
0298-XACET,2.8,Low (0-30%)
4859-ZSRDZ,2.8,Low (0-30%)
8755-OGKNA,2.8,Low (0-30%)
2961-VNFKL,2.79,Low (0-30%)
4709-LKHYG,2.79,Low (0-30%)
6292-TOSSS,2.78,Low (0-30%)
3399-BMLVW,2.78,Low (0-30%)
9847-HNVGP,2.78,Low (0-30%)
1069-QJOEE,2.78,Low (0-30%)
4933-IKULF,2.77,Low (0-30%)
9860-LISIZ,2.77,Low (0-30%)
3212-KXOCR,2.77,Low (0-30%)
8747-UDCOI,2.77,Low (0-30%)
3472-QPRCH,2.77,Low (0-30%)
3108-PCCGG,2.77,Low (0-30%)
1960-UOTYM,2.77,Low (0-30%)
3410-YOQBQ,2.76,Low (0-30%)
8043-PNYSD,2.76,Low (0-30%)
8746-BFOAJ,2.76,Low (0-30%)
9135-HSWOC,2.76,Low (0-30%)
9680-NIAUV,2.76,Low (0-30%)
9227-YBAXE,2.75,Low (0-30%)
2122-SZZZD,2.75,Low (0-30%)
8580-QVLOC,2.75,Low (0-30%)
9503-XJUME,2.74,Low (0-30%)
2314-TNDJQ,2.74,Low (0-30%)
7244-KXYZN,2.73,Low (0-30%)
6439-PKTRR,2.73,Low (0-30%)
9675-ICXCT,2.73,Low (0-30%)
1627-AFWVJ,2.72,Low (0-30%)
7197-VOJMM,2.72,Low (0-30%)
5614-DNZCE,2.72,Low (0-30%)
5346-BZCHP,2.71,Low (0-30%)
4849-PYRLQ,2.71,Low (0-30%)
7860-UXCRM,2.71,Low (0-30%)
4807-IZYOZ,2.71,Low (0-30%)
2192-OZITF,2.71,Low (0-30%)
3507-GASNP,2.7,Low (0-30%)
1619-YWUBB,2.69,Low (0-30%)
8046-DNVTL,2.69,Low (0-30%)
2821-WARNZ,2.69,Low (0-30%)
3148-AOIQT,2.69,Low (0-30%)
0378-CJKPV,2.69,Low (0-30%)
0301-KOBTQ,2.69,Low (0-30%)
7407-SUJIZ,2.69,Low (0-30%)
7037-MTYVW,2.68,Low (0-30%)
9184-GALIL,2.68,Low (0-30%)
3373-DIUUN,2.67,Low (0-30%)
3429-IFLEM,2.67,Low (0-30%)
6585-WCEWR,2.67,Low (0-30%)
7850-THJMU,2.67,Low (0-30%)
5451-YHYPW,2.67,Low (0-30%)
0040-HALCW,2.66,Low (0-30%)
1561-BWHIN,2.66,Low (0-30%)
1498-NHTLT,2.66,Low (0-30%)
0048-PIHNL,2.66,Low (0-30%)
5181-OABFK,2.65,Low (0-30%)
8779-YIQQA,2.65,Low (0-30%)
3957-SQXML,2.65,Low (0-30%)
9650-VBUOG,2.65,Low (0-30%)
8670-ERCJH,2.64,Low (0-30%)
7647-GYYKX,2.64,Low (0-30%)
6953-PBDIN,2.64,Low (0-30%)
6407-GSJNL,2.64,Low (0-30%)
1709-EJDOX,2.64,Low (0-30%)
1038-RQOST,2.63,Low (0-30%)
4671-VJLCL,2.63,Low (0-30%)
9361-YNQWJ,2.63,Low (0-30%)
3500-NSDOA,2.62,Low (0-30%)
6418-HNFED,2.62,Low (0-30%)
9173-IVZVP,2.62,Low (0-30%)
3720-DBRWL,2.62,Low (0-30%)
5318-YKDPV,2.62,Low (0-30%)
2796-NNUFI,2.61,Low (0-30%)
5067-WJEUN,2.61,Low (0-30%)
2878-DHMIN,2.61,Low (0-30%)
2208-NKVVH,2.6,Low (0-30%)
9585-KKMFD,2.6,Low (0-30%)
9418-RUKPH,2.6,Low (0-30%)
2143-LJULT,2.59,Low (0-30%)
4652-ODEVH,2.59,Low (0-30%)
9531-NSBMR,2.59,Low (0-30%)
5310-NOOVA,2.59,Low (0-30%)
8957-THMOA,2.58,Low (0-30%)
7921-BEPCI,2.58,Low (0-30%)
0519-DRGTI,2.58,Low (0-30%)
7169-YWAMK,2.58,Low (0-30%)
7608-RGIRO,2.58,Low (0-30%)
8619-IJNDK,2.57,Low (0-30%)
2252-NKNSI,2.57,Low (0-30%)
3274-NSDWE,2.57,Low (0-30%)
5356-KZCKT,2.57,Low (0-30%)
7216-KAOID,2.57,Low (0-30%)
6741-QRLUP,2.57,Low (0-30%)
7359-WWYJV,2.56,Low (0-30%)
8022-BECSI,2.56,Low (0-30%)
9972-EWRJS,2.56,Low (0-30%)
8039-ACLPL,2.56,Low (0-30%)
2900-PHPLN,2.56,Low (0-30%)
0506-YLVKJ,2.55,Low (0-30%)
3985-HOYPM,2.55,Low (0-30%)
5702-KVQRD,2.55,Low (0-30%)
8008-OTEZX,2.55,Low (0-30%)
3125-RAHBV,2.54,Low (0-30%)
2661-GKBTK,2.54,Low (0-30%)
3279-DYZQM,2.54,Low (0-30%)
0906-QVPMS,2.54,Low (0-30%)
4821-WQOYN,2.53,Low (0-30%)
8577-QSOCG,2.53,Low (0-30%)
2388-LAESQ,2.52,Low (0-30%)
8922-NPKBJ,2.52,Low (0-30%)
1779-PWPMG,2.52,Low (0-30%)
5322-ZSMZY,2.51,Low (0-30%)
1635-HDGFT,2.5,Low (0-30%)
5296-BFCYD,2.5,Low (0-30%)
6169-PGNCD,2.5,Low (0-30%)
7815-PDTHL,2.5,Low (0-30%)
1830-IPXVJ,2.49,Low (0-30%)
9625-RZFUK,2.49,Low (0-30%)
3635-QQRQD,2.49,Low (0-30%)
8242-PDSGJ,2.48,Low (0-30%)
6096-EGVTU,2.48,Low (0-30%)
2207-RYYRL,2.48,Low (0-30%)
0848-SOMKO,2.48,Low (0-30%)
1506-YJTYT,2.48,Low (0-30%)
3662-FXJFO,2.47,Low (0-30%)
1686-STUHN,2.47,Low (0-30%)
3458-IDMFK,2.46,Low (0-30%)
1085-LDWAM,2.46,Low (0-30%)
1930-BZLHI,2.46,Low (0-30%)
5918-VUKWP,2.46,Low (0-30%)
7305-ZWMAJ,2.46,Low (0-30%)
4302-ZYFEL,2.46,Low (0-30%)
5707-ZMDJP,2.46,Low (0-30%)
6368-TZZDT,2.45,Low (0-30%)
2296-DKZFP,2.45,Low (0-30%)
3580-GICBM,2.45,Low (0-30%)
9755-JHNMN,2.44,Low (0-30%)
8395-ETZKQ,2.44,Low (0-30%)
7622-FWGEW,2.44,Low (0-30%)
2805-AUFQN,2.44,Low (0-30%)
8966-OIQHG,2.43,Low (0-30%)
4676-WLUHT,2.43,Low (0-30%)
5129-HHMZC,2.43,Low (0-30%)
2146-EGVDT,2.43,Low (0-30%)
8234-GSZYK,2.43,Low (0-30%)
5762-TJXGK,2.43,Low (0-30%)
5804-JMYIO,2.43,Low (0-30%)
0440-EKDCF,2.42,Low (0-30%)
0386-CWRGM,2.42,Low (0-30%)
8174-LNWMW,2.42,Low (0-30%)
9257-AZMTZ,2.42,Low (0-30%)
9795-SHUHB,2.41,Low (0-30%)
5177-RVZNU,2.41,Low (0-30%)
1813-JLKWR,2.41,Low (0-30%)
8884-FEEWR,2.41,Low (0-30%)
6072-NUQCB,2.41,Low (0-30%)
9534-NSXEM,2.41,Low (0-30%)
9805-FILKB,2.4,Low (0-30%)
8882-TLVRW,2.4,Low (0-30%)
7008-LZVOZ,2.4,Low (0-30%)
8249-THVEC,2.39,Low (0-30%)
2804-ETQDK,2.39,Low (0-30%)
3948-KXDUF,2.38,Low (0-30%)
3796-ENZGF,2.38,Low (0-30%)
0945-TSONX,2.38,Low (0-30%)
8207-DMRVL,2.38,Low (0-30%)
3712-PKXZA,2.38,Low (0-30%)
7297-DVYGA,2.36,Low (0-30%)
2230-XTUWL,2.36,Low (0-30%)
0556-FJEGU,2.35,Low (0-30%)
2040-XBAVJ,2.34,Low (0-30%)
0847-HGRML,2.34,Low (0-30%)
1852-QSWCD,2.34,Low (0-30%)
5849-ASHZJ,2.34,Low (0-30%)
4636-TVXVG,2.33,Low (0-30%)
0508-SQWPL,2.33,Low (0-30%)
0129-QMPDR,2.33,Low (0-30%)
8966-SNIZF,2.33,Low (0-30%)
1764-VUUMT,2.32,Low (0-30%)
6898-RBTLU,2.32,Low (0-30%)
3523-BRGUW,2.32,Low (0-30%)
2718-YSKCS,2.31,Low (0-30%)
3079-BCHLN,2.31,Low (0-30%)
3967-VQOGC,2.31,Low (0-30%)
3284-SVCRO,2.31,Low (0-30%)
1568-BEKZM,2.31,Low (0-30%)
9548-LERKT,2.31,Low (0-30%)
7321-KKSDU,2.31,Low (0-30%)
3785-KTYSH,2.3,Low (0-30%)
9938-PRCVK,2.3,Low (0-30%)
5968-HYJRZ,2.3,Low (0-30%)
9565-FLVCG,2.3,Low (0-30%)
6253-GNHWH,2.3,Low (0-30%)
9281-CEDRU,2.29,Low (0-30%)
9964-WBQDJ,2.29,Low (0-30%)
7014-ZZXAW,2.29,Low (0-30%)
8092-NLTGF,2.29,Low (0-30%)
3612-YVGSJ,2.29,Low (0-30%)
4018-PPNDW,2.29,Low (0-30%)
8748-HFWBO,2.29,Low (0-30%)
7602-DBTOU,2.28,Low (0-30%)
4940-KHCWD,2.28,Low (0-30%)
4254-QPEDE,2.28,Low (0-30%)
2208-MPXIO,2.28,Low (0-30%)
5095-ETBRJ,2.28,Low (0-30%)
0626-QXNGV,2.28,Low (0-30%)
7601-GNDYK,2.28,Low (0-30%)
8173-RXAYP,2.27,Low (0-30%)
4837-PZTIC,2.27,Low (0-30%)
9975-GPKZU,2.27,Low (0-30%)
1354-YZFNB,2.27,Low (0-30%)
7503-EPSZW,2.27,Low (0-30%)
1106-HRLKZ,2.26,Low (0-30%)
8780-YRMTT,2.26,Low (0-30%)
1843-TLSGD,2.25,Low (0-30%)
7596-IIWYC,2.25,Low (0-30%)
3910-MRQOY,2.25,Low (0-30%)
7558-IMLMT,2.25,Low (0-30%)
2984-RGEYA,2.25,Low (0-30%)
8148-WOCMK,2.24,Low (0-30%)
3982-JGSFD,2.24,Low (0-30%)
0916-KNFAJ,2.24,Low (0-30%)
2150-OEGBV,2.24,Low (0-30%)
3486-NPGST,2.24,Low (0-30%)
9620-QJREV,2.22,Low (0-30%)
5930-GBIWP,2.22,Low (0-30%)
2812-REYAT,2.22,Low (0-30%)
2452-MRMZF,2.22,Low (0-30%)
2040-LDIWQ,2.22,Low (0-30%)
0379-DJQHR,2.22,Low (0-30%)
3308-DGHKL,2.21,Low (0-30%)
8896-RAZCR,2.21,Low (0-30%)
0343-QLUZP,2.19,Low (0-30%)
8336-TAVKX,2.18,Low (0-30%)
9646-NMHXE,2.18,Low (0-30%)
6772-WFQRD,2.18,Low (0-30%)
1248-DYXUB,2.18,Low (0-30%)
7609-YBPXG,2.18,Low (0-30%)
8873-TMKGR,2.17,Low (0-30%)
1270-XKUCC,2.17,Low (0-30%)
6625-IUTTT,2.17,Low (0-30%)
9286-BHDQG,2.17,Low (0-30%)
5171-EPLKN,2.17,Low (0-30%)
5793-YOLJN,2.17,Low (0-30%)
0270-THENM,2.16,Low (0-30%)
5334-AFQJB,2.16,Low (0-30%)
8722-PRFDV,2.16,Low (0-30%)
6223-DHJGV,2.16,Low (0-30%)
6917-FIJHC,2.16,Low (0-30%)
8701-DGLVH,2.15,Low (0-30%)
3219-JQRSL,2.14,Low (0-30%)
7328-OWMOM,2.14,Low (0-30%)
9170-ARBTB,2.14,Low (0-30%)
6283-GITPX,2.14,Low (0-30%)
7018-FPXHH,2.14,Low (0-30%)
0932-YIXYU,2.14,Low (0-30%)
5862-BRIXZ,2.14,Low (0-30%)
7233-PAHHL,2.13,Low (0-30%)
3308-JSGML,2.13,Low (0-30%)
4335-BSMJS,2.13,Low (0-30%)
9639-BUJXT,2.12,Low (0-30%)
8749-TZYEC,2.12,Low (0-30%)
5751-USDBL,2.12,Low (0-30%)
0219-QAERP,2.11,Low (0-30%)
6723-CEGQI,2.11,Low (0-30%)
4625-XMOYM,2.1,Low (0-30%)
9392-XBGTD,2.1,Low (0-30%)
1839-FBNFR,2.1,Low (0-30%)
9110-HSGTV,2.1,Low (0-30%)
9602-WCXPI,2.09,Low (0-30%)
2511-ALLCS,2.09,Low (0-30%)
2863-IMQDR,2.09,Low (0-30%)
3400-ESFUW,2.09,Low (0-30%)
0229-LFJAF,2.09,Low (0-30%)
0739-UUAJR,2.09,Low (0-30%)
5135-GRQJV,2.08,Low (0-30%)
4641-FROLU,2.08,Low (0-30%)
6164-HAQTX,2.08,Low (0-30%)
4334-HOWRP,2.08,Low (0-30%)
1221-GHZEP,2.08,Low (0-30%)
6734-PSBAW,2.08,Low (0-30%)
8999-EXMNO,2.08,Low (0-30%)
5176-OLSKT,2.07,Low (0-30%)
4443-EMBNA,2.07,Low (0-30%)
5736-YEJAX,2.07,Low (0-30%)
8859-YSTWS,2.07,Low (0-30%)
8345-MVDYC,2.07,Low (0-30%)
6479-OAUSD,2.06,Low (0-30%)
6061-PQHMK,2.06,Low (0-30%)
0784-ZQJZX,2.06,Low (0-30%)
2346-CZYIL,2.06,Low (0-30%)
1955-IBMMB,2.05,Low (0-30%)
3649-JPUGY,2.05,Low (0-30%)
2400-FEQME,2.05,Low (0-30%)
3704-IEAXF,2.05,Low (0-30%)
0442-TDYUO,2.04,Low (0-30%)
1407-DIGZV,2.04,Low (0-30%)
4750-UKWJK,2.04,Low (0-30%)
0318-ZOPWS,2.04,Low (0-30%)
4962-CHQPW,2.04,Low (0-30%)
5010-IPEAQ,2.03,Low (0-30%)
0354-VXMJC,2.03,Low (0-30%)
3230-IUALN,2.03,Low (0-30%)
8414-OOEEL,2.03,Low (0-30%)
3533-UVMOM,2.03,Low (0-30%)
9477-LGWQI,2.02,Low (0-30%)
8327-WKMIE,2.02,Low (0-30%)
9801-NOSHQ,2.02,Low (0-30%)
4742-TXUEX,2.01,Low (0-30%)
3474-BAFSJ,2.01,Low (0-30%)
7508-DQAKK,2.01,Low (0-30%)
6479-SZPLM,2.01,Low (0-30%)
6734-JDTTV,2.0,Low (0-30%)
1439-LCGVL,2.0,Low (0-30%)
3594-BDSOA,1.99,Low (0-30%)
7328-ZJAJO,1.99,Low (0-30%)
0780-XNZFN,1.99,Low (0-30%)
0602-DDUML,1.98,Low (0-30%)
1240-HCBOH,1.98,Low (0-30%)
5232-NXPAY,1.98,Low (0-30%)
9067-SQTNS,1.98,Low (0-30%)
4990-ALDGW,1.98,Low (0-30%)
6685-XSHHU,1.97,Low (0-30%)
5914-GXMDA,1.97,Low (0-30%)
7026-YMSBE,1.97,Low (0-30%)
7813-TKCVO,1.97,Low (0-30%)
2176-LVPNX,1.95,Low (0-30%)
9548-LIGTA,1.95,Low (0-30%)
8468-FZTOE,1.95,Low (0-30%)
5231-FIQPA,1.95,Low (0-30%)
4795-UXVCJ,1.95,Low (0-30%)
5993-JSUWV,1.95,Low (0-30%)
5656-JAMLX,1.94,Low (0-30%)
2682-KEVRP,1.94,Low (0-30%)
7190-XHTWJ,1.94,Low (0-30%)
5465-BUBFA,1.93,Low (0-30%)
4635-EJYPD,1.93,Low (0-30%)
1998-VHJHK,1.92,Low (0-30%)
6848-HJTXY,1.92,Low (0-30%)
8347-GDTMP,1.92,Low (0-30%)
5176-LMJXE,1.91,Low (0-30%)
3654-ARMGP,1.91,Low (0-30%)
3911-RSNHI,1.9,Low (0-30%)
6024-RUGGH,1.9,Low (0-30%)
8874-EJNSR,1.9,Low (0-30%)
6418-PIQSP,1.89,Low (0-30%)
6265-FRMTQ,1.88,Low (0-30%)
6695-FRVEC,1.88,Low (0-30%)
0436-TWFFZ,1.88,Low (0-30%)
7139-JZFVG,1.88,Low (0-30%)
8361-LBRDI,1.88,Low (0-30%)
5320-BRKGK,1.87,Low (0-30%)
6762-NSODU,1.87,Low (0-30%)
7493-GVFIO,1.87,Low (0-30%)
1223-UNPKS,1.87,Low (0-30%)
9091-WTUUY,1.87,Low (0-30%)
7480-SPLEF,1.87,Low (0-30%)
3280-NMUVX,1.87,Low (0-30%)
5567-GZKQY,1.86,Low (0-30%)
6425-JWTDV,1.86,Low (0-30%)
3557-HTYWR,1.85,Low (0-30%)
2749-CTKAJ,1.85,Low (0-30%)
4825-FUREZ,1.85,Low (0-30%)
8999-YPYBV,1.85,Low (0-30%)
5044-XDPYX,1.85,Low (0-30%)
4774-HHGGS,1.85,Low (0-30%)
6288-CHQJB,1.84,Low (0-30%)
0277-ORXQS,1.84,Low (0-30%)
7167-PCEYD,1.84,Low (0-30%)
4872-JCVCA,1.84,Low (0-30%)
5472-CVMDX,1.84,Low (0-30%)
5982-XMDEX,1.84,Low (0-30%)
1926-QUZNN,1.83,Low (0-30%)
4176-RELJR,1.83,Low (0-30%)
6897-RWMUB,1.83,Low (0-30%)
1269-FOYWN,1.82,Low (0-30%)
1757-TCATG,1.82,Low (0-30%)
8207-VVMYB,1.81,Low (0-30%)
4900-MSOMT,1.8,Low (0-30%)
0485-ZBSLN,1.8,Low (0-30%)
3638-VBZTA,1.8,Low (0-30%)
5781-RFZRP,1.8,Low (0-30%)
4487-ZYJZK,1.79,Low (0-30%)
6384-VMJHP,1.79,Low (0-30%)
3166-PNEOF,1.79,Low (0-30%)
9224-VTYID,1.78,Low (0-30%)
0567-XRHCU,1.78,Low (0-30%)
7560-QJAVJ,1.77,Low (0-30%)
2404-JIBFC,1.77,Low (0-30%)
1084-MNSMJ,1.77,Low (0-30%)
6248-BSHKG,1.77,Low (0-30%)
2251-PYLPB,1.77,Low (0-30%)
9348-ROUAI,1.77,Low (0-30%)
4092-OFQZS,1.77,Low (0-30%)
6087-YPWHO,1.76,Low (0-30%)
8512-WIWYV,1.76,Low (0-30%)
4884-LEVMQ,1.76,Low (0-30%)
3486-HOOGQ,1.76,Low (0-30%)
2235-EZAIK,1.76,Low (0-30%)
8540-ZQGEA,1.75,Low (0-30%)
9372-TXXPS,1.75,Low (0-30%)
6339-RZCBJ,1.75,Low (0-30%)
4896-CPRPF,1.75,Low (0-30%)
3778-FOAQW,1.74,Low (0-30%)
8990-YOZLV,1.74,Low (0-30%)
4804-NCPET,1.73,Low (0-30%)
4632-PAOYU,1.73,Low (0-30%)
3902-MIVLE,1.72,Low (0-30%)
0526-SXDJP,1.72,Low (0-30%)
1166-PQLGG,1.72,Low (0-30%)
1209-VFFOC,1.72,Low (0-30%)
5939-SXWHM,1.71,Low (0-30%)
2933-XEUJM,1.71,Low (0-30%)
6563-VRERX,1.71,Low (0-30%)
0459-SPZHJ,1.7,Low (0-30%)
0885-HMGPY,1.7,Low (0-30%)
5666-MBJPT,1.7,Low (0-30%)
1676-MQAOA,1.69,Low (0-30%)
2181-TIDSV,1.69,Low (0-30%)
7306-YDSOI,1.68,Low (0-30%)
7560-QRBXH,1.68,Low (0-30%)
2799-TSLAG,1.68,Low (0-30%)
2977-CEBSX,1.68,Low (0-30%)
9073-ZZIAY,1.68,Low (0-30%)
7096-ZNBZI,1.67,Low (0-30%)
0909-SELIE,1.67,Low (0-30%)
2607-DHDAK,1.67,Low (0-30%)
0969-RGKCU,1.66,Low (0-30%)
5542-NKVRU,1.66,Low (0-30%)
4933-BSAIP,1.66,Low (0-30%)
1073-XXCZD,1.66,Low (0-30%)
7606-BPHHN,1.66,Low (0-30%)
1657-DYMBM,1.65,Low (0-30%)
5787-KXGIY,1.65,Low (0-30%)
4967-WPNCF,1.65,Low (0-30%)
9397-TZSHA,1.64,Low (0-30%)
7205-BAIAD,1.64,Low (0-30%)
5847-MXBEO,1.63,Low (0-30%)
5549-ZGHFB,1.63,Low (0-30%)
1074-WVEVG,1.63,Low (0-30%)
9365-CSLBQ,1.62,Low (0-30%)
8174-TBVCF,1.62,Low (0-30%)
5902-WBLSE,1.62,Low (0-30%)
8838-GPHZP,1.62,Low (0-30%)
4312-GVYNH,1.61,Low (0-30%)
9916-AYHTC,1.61,Low (0-30%)
2068-WWXQZ,1.6,Low (0-30%)
6770-UAYGJ,1.6,Low (0-30%)
3973-SKMLN,1.6,Low (0-30%)
6961-MJKBO,1.59,Low (0-30%)
5480-XTFFL,1.59,Low (0-30%)
5006-MXVRN,1.59,Low (0-30%)
5598-IKHQQ,1.59,Low (0-30%)
5529-GIBVH,1.58,Low (0-30%)
1187-WILMM,1.57,Low (0-30%)
4361-FEBGN,1.57,Low (0-30%)
1172-VIYBP,1.57,Low (0-30%)
8859-DZTGQ,1.57,Low (0-30%)
1682-VCOIO,1.57,Low (0-30%)
9795-NREXC,1.57,Low (0-30%)
2253-KPMNB,1.57,Low (0-30%)
4625-LAMOB,1.57,Low (0-30%)
5871-DGTXZ,1.57,Low (0-30%)
5821-MMEIL,1.55,Low (0-30%)
9624-EGDEQ,1.55,Low (0-30%)
7113-HIPFI,1.55,Low (0-30%)
9824-QCJPK,1.55,Low (0-30%)
5148-ORICT,1.54,Low (0-30%)
8544-JNBOX,1.54,Low (0-30%)
0114-IGABW,1.54,Low (0-30%)
1934-MKPXS,1.53,Low (0-30%)
3454-JFUBC,1.53,Low (0-30%)
1328-EUZHC,1.53,Low (0-30%)
4086-WITJG,1.53,Low (0-30%)
